time,FL,FR,RL,RR
50.199572802,13.000000000,58.000000000,77.000000000,17.000000000
50.199572802,13.000000000,58.000000000,80.000000000,17.000000000
50.199572802,13.000000000,58.000000000,80.000000000,17.000000000
50.199572802,13.000000000,58.000000000,80.000000000,17.000000000
50.224571466,13.000000000,58.000000000,80.000000000,17.000000000
50.224571466,13.000000000,58.000000000,80.000000000,17.000000000
50.224571466,13.000000000,58.000000000,80.000000000,17.000000000
50.224571466,13.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,80.000000000,17.000000000
50.224571466,14.000000000,60.000000000,78.000000000,17.000000000
50.224571466,14.000000000,60.000000000,78.000000000,17.000000000
50.224571466,14.000000000,60.000000000,78.000000000,17.000000000
50.224571466,14.000000000,61.000000000,76.000000000,17.000000000
50.249586582,14.000000000,61.000000000,76.000000000,17.000000000
50.249586582,14.000000000,62.000000000,76.000000000,17.000000000
50.249586582,14.000000000,62.000000000,74.000000000,17.000000000
50.249586582,14.000000000,62.000000000,74.000000000,17.000000000
50.249586582,14.000000000,62.000000000,74.000000000,17.000000000
50.249586582,14.000000000,65.000000000,72.000000000,17.000000000
50.249586582,14.000000000,65.000000000,72.000000000,17.000000000
50.249586582,14.000000000,65.000000000,72.000000000,17.000000000
50.249586582,14.000000000,65.000000000,70.000000000,17.000000000
50.249586582,14.000000000,65.000000000,70.000000000,17.000000000
50.249586582,14.000000000,68.000000000,70.000000000,17.000000000
50.249586582,14.000000000,68.000000000,69.000000000,17.000000000
50.249586582,14.000000000,68.000000000,69.000000000,17.000000000
50.274572611,14.000000000,69.000000000,69.000000000,17.000000000
50.274572611,14.000000000,69.000000000,67.000000000,17.000000000
50.274572611,14.000000000,69.000000000,67.000000000,17.000000000
50.274572611,14.000000000,69.000000000,67.000000000,17.000000000
50.274572611,14.000000000,70.000000000,65.000000000,17.000000000
50.274572611,14.000000000,70.000000000,65.000000000,17.000000000
50.274572611,14.000000000,70.000000000,65.000000000,17.000000000
50.274572611,14.000000000,70.000000000,64.000000000,17.000000000
50.274572611,15.000000000,70.000000000,64.000000000,17.000000000
50.274572611,15.000000000,70.000000000,64.000000000,17.000000000
50.274572611,15.000000000,72.000000000,64.000000000,17.000000000
50.274572611,15.000000000,72.000000000,64.000000000,17.000000000
50.299573421,15.000000000,72.000000000,64.000000000,17.000000000
50.299573421,15.000000000,72.000000000,64.000000000,17.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,72.000000000,64.000000000,18.000000000
50.299573421,15.000000000,73.000000000,64.000000000,18.000000000
50.299573421,15.000000000,73.000000000,64.000000000,18.000000000
50.299573421,15.000000000,73.000000000,64.000000000,18.000000000
50.299573421,15.000000000,73.000000000,64.000000000,18.000000000
50.324576616,15.000000000,73.000000000,66.000000000,18.000000000
50.349572182,15.000000000,74.000000000,67.000000000,18.000000000
