time,FL,FR,RL,RR
43.325522184,73.000000000,15.000000000,17.000000000,72.000000000
43.325522184,73.000000000,15.000000000,17.000000000,70.000000000
43.325522184,73.000000000,15.000000000,17.000000000,70.000000000
43.325522184,73.000000000,15.000000000,17.000000000,70.000000000
43.325522184,73.000000000,15.000000000,17.000000000,70.000000000
43.325522184,74.000000000,15.000000000,17.000000000,70.000000000
43.325522184,74.000000000,15.000000000,17.000000000,70.000000000
43.325522184,74.000000000,15.000000000,17.000000000,70.000000000
43.325522184,75.000000000,15.000000000,17.000000000,70.000000000
43.325522184,75.000000000,15.000000000,17.000000000,70.000000000
43.325522184,75.000000000,15.000000000,17.000000000,70.000000000
43.350524426,77.000000000,15.000000000,17.000000000,70.000000000
43.350524426,77.000000000,15.000000000,17.000000000,70.000000000
43.350524426,78.000000000,15.000000000,17.000000000,72.000000000
43.350524426,78.000000000,15.000000000,17.000000000,72.000000000
43.350524426,78.000000000,15.000000000,17.000000000,72.000000000
43.350524426,78.000000000,15.000000000,17.000000000,72.000000000
43.350524426,80.000000000,15.000000000,17.000000000,72.000000000
43.350524426,80.000000000,15.000000000,17.000000000,72.000000000
43.350524426,80.000000000,15.000000000,17.000000000,73.000000000
43.350524426,81.000000000,15.000000000,17.000000000,73.000000000
43.350524426,81.000000000,15.000000000,17.000000000,73.000000000
43.350524426,81.000000000,15.000000000,17.000000000,73.000000000
43.375521898,82.000000000,15.000000000,17.000000000,73.000000000
43.375521898,82.000000000,15.000000000,17.000000000,73.000000000
43.375521898,82.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,17.000000000,74.000000000
43.375521898,84.000000000,15.000000000,18.000000000,74.000000000
43.400524616,84.000000000,15.000000000,18.000000000,74.000000000
43.400524616,82.000000000,15.000000000,18.000000000,73.000000000
43.400524616,82.000000000,15.000000000,18.000000000,73.000000000
43.400524616,82.000000000,15.000000000,18.000000000,73.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,72.000000000
43.400524616,82.000000000,15.000000000,18.000000000,70.000000000
43.400524616,81.000000000,15.000000000,18.000000000,70.000000000
43.425533056,81.000000000,15.000000000,18.000000000,70.000000000
43.425533056,81.000000000,15.000000000,18.000000000,70.000000000
43.425533056,81.000000000,15.000000000,18.000000000,70.000000000
43.425533056,81.000000000,15.000000000,18.000000000,70.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.425533056,80.000000000,15.000000000,18.000000000,69.000000000
43.450508833,80.000000000,15.000000000,18.000000000,69.000000000
43.450508833,78.000000000,15.000000000,18.000000000,69.000000000
43.450508833,78.000000000,15.000000000,18.000000000,69.000000000
43.450508833,78.000000000,15.000000000,18.000000000,69.000000000
43.450508833,80.000000000,15.000000000,18.000000000,69.000000000
43.450508833,80.000000000,15.000000000,18.000000000,69.000000000
43.450508833,80.000000000,15.000000000,18.000000000,70.000000000
43.450508833,80.000000000,15.000000000,18.000000000,70.000000000
43.450508833,80.000000000,15.000000000,18.000000000,70.000000000
43.450508833,80.000000000,15.000000000,42.000000000,70.000000000
43.450508833,80.000000000,15.000000000,42.000000000,70.000000000
43.450508833,80.000000000,15.000000000,42.000000000,70.000000000
43.475507736,78.000000000,15.000000000,53.000000000,69.000000000
43.475507736,78.000000000,15.000000000,53.000000000,69.000000000
43.475507736,78.000000000,15.000000000,53.000000000,69.000000000
43.475507736,80.000000000,15.000000000,62.000000000,68.000000000
43.475507736,80.000000000,15.000000000,62.000000000,68.000000000
43.475507736,80.000000000,15.000000000,62.000000000,68.000000000
43.475507736,80.000000000,15.000000000,56.000000000,64.000000000
43.475507736,78.000000000,46.000000000,56.000000000,64.000000000
43.475507736,78.000000000,46.000000000,56.000000000,64.000000000
43.475507736,78.000000000,46.000000000,48.000000000,53.000000000
43.475507736,76.000000000,78.000000000,48.000000000,53.000000000
43.475507736,76.000000000,78.000000000,48.000000000,44.000000000
43.500512838,76.000000000,78.000000000,46.000000000,44.000000000
43.500512838,73.000000000,78.000000000,46.000000000,44.000000000
43.500512838,73.000000000,74.000000000,46.000000000,44.000000000
43.500512838,73.000000000,74.000000000,46.000000000,40.000000000
43.500512838,66.000000000,58.000000000,46.000000000,40.000000000
43.500512838,66.000000000,58.000000000,46.000000000,40.000000000
43.500512838,66.000000000,58.000000000,48.000000000,38.000000000
43.500512838,53.000000000,45.000000000,48.000000000,38.000000000
43.500512838,53.000000000,45.000000000,48.000000000,38.000000000
43.500512838,53.000000000,45.000000000,48.000000000,38.000000000
43.500512838,42.000000000,42.000000000,53.000000000,36.000000000
43.500512838,42.000000000,42.000000000,53.000000000,36.000000000
43.500512838,42.000000000,42.000000000,53.000000000,37.000000000
43.525513172,40.000000000,42.000000000,54.000000000,37.000000000
43.525513172,40.000000000,44.000000000,54.000000000,37.000000000
43.525513172,41.000000000,44.000000000,54.000000000,38.000000000
43.525513172,41.000000000,44.000000000,54.000000000,38.000000000
43.525513172,41.000000000,44.000000000,54.000000000,38.000000000
43.525513172,41.000000000,44.000000000,59.000000000,34.000000000
43.525513172,37.000000000,45.000000000,59.000000000,34.000000000
43.525513172,37.000000000,45.000000000,59.000000000,34.000000000
43.525513172,37.000000000,45.000000000,59.000000000,30.000000000
43.525513172,37.000000000,45.000000000,58.000000000,30.000000000
43.525513172,34.000000000,44.000000000,58.000000000,30.000000000
43.525513172,34.000000000,44.000000000,58.000000000,28.000000000
43.525513172,34.000000000,45.000000000,58.000000000,28.000000000
43.550508738,34.000000000,45.000000000,58.000000000,28.000000000
43.550508738,34.000000000,45.000000000,58.000000000,25.000000000
43.550508738,28.000000000,51.000000000,62.000000000,25.000000000
43.550508738,28.000000000,51.000000000,62.000000000,25.000000000
43.550508738,28.000000000,51.000000000,62.000000000,20.000000000
43.550508738,20.000000000,53.000000000,64.000000000,20.000000000
43.550508738,20.000000000,53.000000000,64.000000000,20.000000000
43.550508738,20.000000000,53.000000000,64.000000000,17.000000000
43.550508738,16.000000000,54.000000000,64.000000000,17.000000000
43.550508738,16.000000000,54.000000000,64.000000000,17.000000000
43.550508738,16.000000000,54.000000000,64.000000000,17.000000000
43.550508738,17.000000000,57.000000000,66.000000000,17.000000000
43.575507641,17.000000000,57.000000000,66.000000000,17.000000000
43.575507641,17.000000000,57.000000000,66.000000000,17.000000000
43.575507641,14.000000000,60.000000000,70.000000000,17.000000000
43.575507641,14.000000000,60.000000000,70.000000000,17.000000000
43.575507641,14.000000000,60.000000000,70.000000000,18.000000000
43.575507641,14.000000000,62.000000000,72.000000000,18.000000000
43.575507641,14.000000000,62.000000000,72.000000000,18.000000000
43.575507641,14.000000000,62.000000000,73.000000000,17.000000000
43.575507641,14.000000000,64.000000000,73.000000000,17.000000000
43.575507641,14.000000000,64.000000000,73.000000000,17.000000000
43.575507641,14.000000000,64.000000000,76.000000000,17.000000000
43.575507641,14.000000000,68.000000000,76.000000000,17.000000000
43.600510359,14.000000000,68.000000000,76.000000000,17.000000000
43.600510359,14.000000000,68.000000000,76.000000000,17.000000000
43.600510359,14.000000000,68.000000000,76.000000000,17.000000000
43.600510359,14.000000000,69.000000000,76.000000000,17.000000000
43.600510359,14.000000000,69.000000000,76.000000000,17.000000000
43.600510359,14.000000000,70.000000000,76.000000000,17.000000000
43.600510359,14.000000000,70.000000000,76.000000000,17.000000000
43.600510359,14.000000000,70.000000000,76.000000000,17.000000000
43.600510359,14.000000000,70.000000000,77.000000000,17.000000000
43.600510359,14.000000000,70.000000000,77.000000000,17.000000000
43.600510359,14.000000000,70.000000000,77.000000000,17.000000000
43.600510359,14.000000000,72.000000000,77.000000000,17.000000000
43.600510359,14.000000000,72.000000000,77.000000000,17.000000000
43.625508785,14.000000000,72.000000000,77.000000000,17.000000000
43.625508785,14.000000000,72.000000000,76.000000000,17.000000000
43.625508785,14.000000000,71.000000000,76.000000000,17.000000000
43.625508785,14.000000000,71.000000000,76.000000000,17.000000000
43.625508785,14.000000000,71.000000000,76.000000000,17.000000000
43.625508785,14.000000000,70.000000000,76.000000000,17.000000000
